cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore
	EU						10	0.20		師培學院		00UE076			0		2.0				114	半			Instructional Medium </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	C		0578			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			9			鄭子善		四 1-2 和平 教402	教學媒體與運用（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						59		選				50		1	
	EU						10	0.20		師培學院		00UE076			0		2.0				114	半			Instructional Medium </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	D		0579			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			9			鄭子善		四 3-4 和平 教402	教學媒體與運用（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						59		選				50		1	
	EU						3	0.08		師培學院		00UE076			0		2.0				114	半			Instructional Medium </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	E		0580			37	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			3			蔡明貴		二 3-4 和平 教403	教學媒體與運用（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						40		選				37		1	
	EU						10	0.20		師培學院		00UE076			0		2.0				114	半			Instructional Medium </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	F		0581			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			5			蔡明貴		二 6-7 和平 教401	教學媒體與運用（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						55		選				50		1	
	EU						10	0.20		師培學院		00UE079			0		2.0				114	半			Professional Literacy for Teachers </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of PASSION Quality Education in Rural Schools The Program of International Baccalaureate Educator Certificate-International Education ]	A		0582			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			劉桂光		二 6-7 和平 誠104	教師素養（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 PASSION偏鄉教育學程 國際教師學程-國際 ]						50		選				50		1	
	EU						10	0.20		師培學院		00UE079			0		2.0				114	半			Professional Literacy for Teachers </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of PASSION Quality Education in Rural Schools The Program of International Baccalaureate Educator Certificate-International Education ]	B		0583			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			10			徐秀婕 陳俐臻		三 A-B 和平 誠109	教師素養（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 PASSION偏鄉教育學程 國際教師學程-國際 ]						60		選				50		1	
	EU						10	0.20		師培學院		00UE080			0		2.0				114	半			Teacher Professional Development </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of PASSION Quality Education in Rural Schools The Program of International Baccalaureate Educator Certificate-International Education ]			0584			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			10			張民杰		四 8-9 和平 樸301	教師專業發展（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 PASSION偏鄉教育學程 國際教師學程-國際 ]						60		選				50		1	
	EU						10	0.20		師培學院		00UE080			0		2.0				114	半			Teacher Professional Development </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of PASSION Quality Education in Rural Schools The Program of International Baccalaureate Educator Certificate-International Education ]	B		0585			44	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			1			劉桂光		二 9-10 和平 誠204	教師專業發展（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 PASSION偏鄉教育學程 國際教師學程-國際 ]						45		選				50		1	
	EU						10	0.20		師培學院		00UE084			0		0.0				114	半			Field Lesson(I) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0586			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（一）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE085			0		0.0				114	半			Field Lesson(II) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0587			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（二）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE086			0		0.0				114	半			Field Lesson(III) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0588			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（三）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE087			0		0.0				114	半			Field Lesson(A) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0589			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（A）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE088			0		0.0				114	半			Field Lesson(B) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0590			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（B）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE089			0		0.0				114	半			Field Lesson(C) </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0591			0	N					◎第一階段需人工加選◎第二階段需人工加選◎加退選階段需人工加選 ◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			葉怡芬			實地學習（C）（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						0		選				50	本課程係期末彙整實地學習時數加註成績單用，不涉選課。如欲採認實地學習時數請洽各系辦或師培課程組。	1	
	EU						10	0.20		師培學院		00UE093			0		2.0				114	半			Differentiated Instruction in Mathematics </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0592			37	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			謝佳叡		一 8-9 公館 數學館M212	數學適性教學（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						37		選				50		1	
	EU						10	0.20		師培學院		00UE096			0		2.0				114	半			Reading and Information Literacy Education </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0593			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			林玫伶		二 8-9 和平 樸304	閱讀暨資訊素養教育（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						50		選				50		1	
	EU						10	0.20		師培學院		00UE097			0		2.0				114	半			Parent Education : Families and Schools Working Together </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	A		0594			49	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			3			陳婉琦		三 A-B 和平 誠208	親職教育與親師合作（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						52		選				50		1	
	EU						10	0.20		師培學院		00UE097			0		2.0				114	半			Parent Education : Families and Schools Working Together </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	B		0595			47	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 可修			0			陳婉琦		五 A-B 和平 誠402	親職教育與親師合作（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						47		選				50		1	
	EU						15	0.30		師培學院		00UE099			0		2.0				114	半			Education Policy and Law </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	B		0597			48	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			3			鍾德馨		一 A-B 和平 誠402	教育政策與法令（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						51		選				50		1	
	EU						3	0.07		師培學院		00UE099			0		2.0				114	半			Education Policy and Law </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	C		0598			40	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			2			陳俐臻		四 A-B 和平 誠105	教育政策與法令（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						42		選				45		1	
	EU						27	0.54		師培學院		00UE102			0		1.0	Y			114	半			Vocational Education Training and Career Planning </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	A		0599			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			27			顏龍源		◎密集課程	職業教育與訓練暨生涯規劃（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						77		必				50	1.密集課程，每週上課2小時，持續8週。選修本課程者視同接受實際上課時間為：9/4、9/18、9/25、10/2、10/9、10/16、10/23、10/30皆須連續上第B-C節。本學期此時段不得再安排其他課程，避免衝堂之情事發生。2.本課程限適用108年4月22日之後之中等師資職前教育專業課程師資生選課。3.欲停修該密集課程，請於114/9/4~10/30前提出線上申請。	1	
	EU						27	0.54		師培學院		00UE102			0		1.0	Y			114	半			Vocational Education Training and Career Planning </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	B		0600			49	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			21			顏龍源		◎密集課程	職業教育與訓練暨生涯規劃（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						70		必				50	1.密集課程，每週上課2小時，持續8週。選修本課程者視同接受實際上課時間為：9/11、11/6、11/13、11/20、11/27、12/4、12/11、12/18皆須連續上B-C節。本學期此時段不得再安排其他課程，避免衝堂之情事發生。2.本課程限適用108年4月22日之後之中等師資職前教育專業課程師資生選課。3.欲停修該密集課程，請於114/9/11~12/18前提出線上申請。	1	
	EU						10	0.20		師培學院		00UE102			0		1.0	Y			114	半			Vocational Education Training and Career Planning </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	C		0601			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			10			吳淑禎		◎密集課程	職業教育與訓練暨生涯規劃（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						60		必				50	1.密集課程，每週上課2小時，持續8週，不接受第3週才加選，第1週即列記出缺席。選修本課程者視同接受實際上課時間為：9/2、9/9、9/16、9/23、9/30、10/7、10/14、10/21皆須連續上第3-4節。本學期此時段不得再安排其他課程，避免衝堂之情事發生。2.本課程限適用108年4月22日之後之中等師資職前教育專業課程師資生選課。3.欲停修該密集課程，請於114/9/2~10/21前提出線上申請。	1	
	EU						10	0.20		師培學院		00UE102			0		1.0	Y			114	半			Vocational Education Training and Career Planning </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	D		0602			49	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			10			吳淑禎		◎密集課程	職業教育與訓練暨生涯規劃（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						59		必				50	1.密集課程，每週上課2小時，持續8週，不接受第3週才加選，第1週即列記出缺席。選修本課程者視同接受實際上課時間為：9/2、9/9、9/16、9/23、9/30、10/7、10/14、10/21皆須連續上第A-B節。本學期此時段不得再安排其他課程，避免衝堂之情事發生。2.本課程限適用108年4月22日之後之中等師資職前教育專業課程師資生選課。3.欲停修該密集課程，請於114/9/2~10/21前提出線上申請。	1	
	EU						10	0.20		師培學院		00UE304			0		2.0				114	半			Education Issues </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0603			47	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			7			高松景		三 6-7 和平 樸401	教育議題專題（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						54		選				50	1.本課程以性教育議題為主。2.本課程限適用103年1月6日之後之中等學校教師師資職前教育課程教育專業科目及學分表師資生選課。	1	
	EU						10	0.20		師培學院		00UE311			0		2.0				114	半			Education Issues </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0604			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			1			郝永崴		二 3-4 和平 誠107	教育議題專題（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						51		選				50	1.本課程以生命教育議題為主。 2.本課程限適用103年1月6日之後之中等學校教師師資職前教育課程教育專業科目及學分表師資生選課。	1	
	EU						12	0.24		師培學院		00UE324			0		2.0				114	半			Education Issues </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]			0605			50	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			11			林玫伶		二 6-7 和平 樸401	教育議題專題（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						61		選				50	1.本課程以閱讀素養議題為主。2.本課程限適用103年1月6日之後之中等學校教師師資職前教育課程教育專業科目及學分表師資生選課。	1	
	EU						3	0.07		師培學院		00UE325			0		2.0				114	半			Education Issues </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	C		0607			44	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			3			葉明芬		一 A-B 和平 正102	教育議題專題（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						47		選				45	1.本課程以綜合、家庭議題為主。 2.本課程限適用103年1月6日之後之中等學校教師師資職前教育課程教育專業科目及學分表師資生選課。	1	
	EU						3	0.09		師培學院		00UE325			0		2.0				114	半			Education Issues </br>[ Program: The Program of International Baccalaureate Educator Certificate-Chinese Language Education The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	D		0608			33	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			1			葉明芬		二 3-4 公館 Ｓ406	教育議題專題（教） </br>[ 學分學程：國際教師學程-華語文 國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						34		選				33	1.本課程以綜合、家庭議題為主。 2.本課程限適用103年1月6日之後之中等學校教師師資職前教育課程教育專業科目及學分表師資生選課。	1	
	EU						0	0.00		師培學院		00UE521			0		2.0				114	半			Principles of Instruction			0609			21	N					◎限 國小教育學程生 國小不佔名額生 可修			0			洪麗卿		四 1-2 和平 誠105	教學原理（小教）						21		選				48		1	
	EU						5	0.11		師培學院		00UE523			0		2.0				114	半			Guidance Principles and Practice			0610			44	N					◎限 國小教育學程生 國小不佔名額生 可修			3			吳淑禎		一 A-B 和平 誠307	輔導原理與實務（小教）						47		選				45		1	
	EU						5	0.10		師培學院		00UE524			0		2.0				114	半			Parent Education: Families and Schools Working Together			0611			50	N					◎限 國小教育學程生 國小不佔名額生 可修			3			張民杰		四 3-4 和平 樸301	親職教育與親師合作（小教）						53		選				50		1	
	EU						0	0.00		師培學院		00UE526			0		2.0				114	半			Elementary Teaching Practicum			0612			15	N					◎限 國小教育學程生 國小不佔名額生 可修 ◎必須先修過(也可以同時修)【00UE528  國民小學國語文教材教法（小教）】、【00UE527  國民小學數學領域教材教法（小教）】			0			洪麗卿		五 1-4 和平 誠105	國民小學教學實習（小教）						15		必				48		1	
	EU						3	0.06		師培學院		00UE527			0		2.0				114	半			Teaching Materials and Methods on Mathematics for Elementary School			0613			28	N					◎限 國小教育學程生 國小不佔名額生 可修◎必須先修過【00UE537  普通數學（小教）】			2			鄭子善		二 1-2 和平 樸304	國民小學數學領域教材教法（小教）						30		必				50		1	
	EU						3	0.06		師培學院		00UE528			0		2.0				114	半			Teaching Materials and Methods on Mandarin for Elementary School			0614			30	N					◎限 國小教育學程生 國小不佔名額生 可修 ◎必須先修過【00UE538  國音及說話（小教）】、【00UE539  兒童文學（小教）】、【00UE540  本土語言（小教）】、【00UE552  作文教學指導（小教）】、【00UE555  寫字與書法（小教）】其中一門			0			陳室如		二 3-4 和平 樸304	國民小學國語文教材教法（小教）						30		必				50		1	
	EU						0	0.00		師培學院		00UE532			0		2.0				114	半			Teaching Materials and Methods on Social Studies for Elementary School			0615			11	N					◎限 國小教育學程生 國小不佔名額生 可修			0			洪麗卿		四 6-7 和平 誠106	國民小學社會領域教材教法（小教）						11		選				48		1	
	EU						3	0.07		師培學院		00UE535			0		2.0				114	半			Teaching Materials and Methods on Comprehensive Activity for Elementary School			0616			29	N					◎限 國小教育學程生 國小不佔名額生 可修			1			徐秀婕		一 3-4 和平 誠106	國民小學綜合活動領域教材教法（小教）						30		選				45		1	
	EU						0	0.00		師培學院		00UE541			0		2.0				114	半			Introduction to Social Science Subject Area			0617			29	N					◎限 國小教育學程生 國小不佔名額生 可修			0			洪麗卿		四 8-9 和平 誠106	社會領域概論（小教）						29		選				48		1	
	EU						5	0.10		師培學院		00UE546			0		2.0				114	半			Visual Arts			0618			33	N					◎限 國小教育學程生 國小不佔名額生 可修			0			盧姵綺		二 9-10 和平 誠205	視覺藝術（小教）						33		選				50		1	
	EU						3	0.07		師培學院		00UE553			0		2.0				114	半			Introduction to Natural Sciences			0619			39	N					◎限 國小教育學程生 國小不佔名額生 可修			0			陳育霖		一 8-9 和平 正101	自然科學領域概論（小教）						39		選				45		1	
	EU						10	0.20		師培學院		00UEB01			0		2.0				114	半			Teaching Materials and Methods : Bilingual Education </br>[ Program: The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	A		0620			33	N		是			◎限 雙語修習資格生 可修			0			柯琦		一 1-2 和平 樸401	雙語教材教法（教） </br>[ 學分學程：國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						33		必				50		1	
	EU						10	0.20		師培學院		00UEB01			0		2.0				114	半			Teaching Materials and Methods : Bilingual Education </br>[ Program: The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	B		0621			41	N		是			◎限 雙語修習資格生 可修			0			柯琦		五 1-2 和平 樸301	雙語教材教法（教） </br>[ 學分學程：國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						41		必				50		1	
	EU						3	0.07		師培學院		00UEB01			0		2.0				114	半			Teaching Materials and Methods : Bilingual Education </br>[ Program: The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	C		0622			13	N					◎限 雙語修習資格生 可修			0			王力億		五 3-4 和平 誠106	雙語教材教法（教） </br>[ 學分學程：國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						13		必				45		1	
	EU						10	0.20		師培學院		00UEB02			0		1.0				114	半			Practice in Bilingual Teaching </br>[ Program: The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	A		0623			25	N		是			◎限 雙語修習資格生 可修			0			柯琦		一 3 和平 正404	雙語教學應用與實作（教） </br>[ 學分學程：國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						25		必				50		1	
	EU						10	0.20		師培學院		00UEB02			0		1.0				114	半			Practice in Bilingual Teaching </br>[ Program: The Program of International Baccalaureate Educator Certificate-International  Mathematics Education The Program of International Baccalaureate Educator Certificate-International  Physics  Education The Program of International Baccalaureate Educator Certificate-International Education ]	B		0624			22	N		是			◎限 雙語修習資格生 可修			0			柯琦		二 3 和平 樸401	雙語教學應用與實作（教） </br>[ 學分學程：國際教師學程-數學 國際教師學程-物理 國際教師學程-國際 ]						22		必				50		1	
